epoch,learning_rate,train_Energy_RMSE,train_Energy_MAE,train_Force_RMSE,train_Force_MAE,train_Stress_RMSE,train_Stress_MAE,train_TotalLoss,train_Energy_R2,train_Force_R2,train_Stress_R2,valid_Energy_RMSE,valid_Energy_MAE,valid_Force_RMSE,valid_Force_MAE,valid_Stress_RMSE,valid_Stress_MAE,valid_TotalLoss,valid_Energy_R2,valid_Force_R2,valid_Stress_R2
144,1e-05,0.0008311805952381289,0.0005029363291604178,0.09880861671271339,0.022377494109532867,1.1680942326172354,0.21440858862229756,0.00020525665737131606,0.9999810183896419,0.9997973243318933,0.9996240581328155,0.001443801260765841,0.0007874148232596261,0.2661826923716852,0.0376780874777265,2.62995305102367,0.4418795457908085,0.00036683033296355913,0.9999466262260569,0.9984971207337633,0.9978887205192505
145,1e-05,0.0008580090568029102,0.0005317798682621547,0.09884095545965521,0.022371538186473167,1.1679021343821403,0.2136070708433787,0.00020186754771478785,0.9999797731851437,0.9997971916449698,0.999624181775823,0.0013911447716072676,0.000712442398071289,0.2657185945523807,0.03757731625087856,2.6368354955390116,0.4430540504909697,0.0003658629028754174,0.9999504483940704,0.9985023567734294,0.9978776557406119
146,1e-05,0.0008673024620169543,0.0005161319460187639,0.0986971069902644,0.022353607594998128,1.1630063714586905,0.21334019941943033,0.00020740062762962045,0.9999793325378266,0.9997977815356891,0.999627325962321,0.0014068375168599368,0.0007036685943603516,0.26535282447266323,0.03755379224535804,2.6294697352992915,0.44041896831421623,0.0003654781137962952,0.9999493241594264,0.9985064769957246,0.9978894962309501
147,1e-05,0.0008359470300861176,0.0005100556782313756,0.0986980345401695,0.022356024336077633,1.1633204587579584,0.21299080976418086,0.0002090456988329054,0.9999808000783605,0.9997977777319196,0.9996271246583702,0.0014096128278287625,0.0006926536560058593,0.26511208514843787,0.0375621867067409,2.6286013827057326,0.4415610344637008,0.0003657410986464053,0.9999491240226827,0.9985091858066735,0.9978908899582509
148,1e-05,0.0008481676199380261,0.0005011899130684989,0.09873833855141827,0.02234170714732986,1.1699609342824062,0.2140883358461516,0.0002047236643685437,0.999980234632474,0.9997976125428728,0.9996228556079941,0.0013786498646532076,0.0006877762930733817,0.2655444015730475,0.0375796592710403,2.635003355738233,0.44079615530513583,0.00036577764503293664,0.9999513345163882,0.9985043195597477,0.997880604021732
149,1e-05,0.0008547642818618616,0.0004926213196345739,0.0986503806230279,0.02233749637438816,1.163507833005492,0.213329088475023,0.00020480878163592868,0.999979925866315,0.9997979729615873,0.9996270045227226,0.0013970067954497045,0.0006937980651855469,0.2654995783777241,0.03757005223938004,2.6323981303654573,0.440630144732339,0.00036563388098323284,0.9999500299118245,0.9985048245552625,0.9978847926848736
150,1e-05,0.0008523209131675287,0.0005131125450134278,0.09869176633394451,0.02233572322601917,1.1644445457796915,0.21330160129637946,0.00020998308003132544,0.9999800405894776,0.9997978034206011,0.9996264036964057,0.001395784504612615,0.0007083211626325335,0.26522697302403814,0.03752527300041927,2.6285315909007183,0.44107032475017366,0.0003653954110895559,0.9999501173147798,0.9985078934551833,0.9978910019439243
151,1e-05,0.0008713285232565174,0.0005546339920588902,0.09870058363799646,0.022361513805151986,1.166435591126347,0.2141913842587244,0.00020952765402124183,0.9999791402136929,0.999797767282715,0.999625125009519,0.0014019169600340906,0.0006969315665108817,0.2649250853228349,0.03752961899280798,2.6294401625268717,0.4406435742264702,0.0003651767415676785,0.9999496780272767,0.9985112881975284,0.9978895436278034
152,1e-05,0.0008514899434216397,0.0005044477326529367,0.0987155240619043,0.022348322782595204,1.164492789827046,0.21313113208327975,0.00020641933862522622,0.9999800793331597,0.9997977060587552,0.999626372755807,0.001393113459752109,0.000695031029837472,0.26500082030645666,0.03753977306421448,2.630146344489456,0.44060080562319076,0.0003653614876457015,0.9999503080482393,0.9985104369111536,0.997888410009107
153,1e-05,0.0008537788373401085,0.0005111839090074812,0.0985892866925105,0.02233542717868302,1.168248693939972,0.21422001116332554,0.00020717352265671706,0.9999799721171209,0.9997982231145764,0.9996239586897161,0.001419795473687503,0.0007371902465820312,0.26513484069479254,0.037532739114773846,2.6355192860787633,0.4433616000981558,0.0003655657373052337,0.9999483863404192,0.9985089296768528,0.997879773928313
154,1e-05,0.0008601136661579193,0.0005274210657392229,0.09867078633840372,0.022369069201516406,1.165231186624128,0.21347036787441798,0.0002131137428364127,0.9999796737542204,0.9997978893727313,0.9996258987869572,0.0014618503688651036,0.0008542810167585101,0.26531743038052497,0.037598752844258676,2.631870376317104,0.44130841351690747,0.000365807343275656,0.9999452834228547,0.9985068754670806,0.9978856410136571
155,1e-05,0.000847702726656526,0.0005252906254359654,0.09851640788241092,0.022322007937188918,1.165337958894334,0.21358148207267125,0.00020672940202340277,0.9999802561199965,0.9997985213169993,0.9996258302057891,0.001405499821671722,0.0006781441824776786,0.2650824931069826,0.03754018802406653,2.630079394345045,0.44090388814608256,0.00036530779927210867,0.9999494204841245,0.9985095185097048,0.997888517464132
156,1e-05,0.0008445620457119648,0.0005070814064570835,0.09868108916518613,0.02237307358400377,1.1669236673349046,0.21434952992768513,0.00020804034032864495,0.9999804021674384,0.9997978471682905,0.9996248112302774,0.0014186604289121245,0.0007037162780761719,0.26514669428041954,0.03758670702045569,2.6342945365289157,0.4420653008279346,0.0003658834690341135,0.9999484688317336,0.9985087964116961,0.9978817440029921
157,1e-05,0.0008524897509171109,0.000517244849886213,0.09856777043932526,0.02235289911819579,1.164800746101434,0.21342685925109045,0.0002048525679582066,0.9999800326186545,0.999798311179616,0.9996261751057335,0.001468967822502045,0.000868088858468192,0.26523410513681905,0.03761775287129844,2.6304222088816087,0.44186731207938423,0.00036596980146321633,0.9999447493179036,0.9985078130489367,0.9978879669784226
158,1e-05,0.0008839464736008725,0.0005587509700230189,0.09848019552107082,0.02234410714803252,1.16336694998929,0.21362676506950742,0.00020470803815005314,0.9999785317186677,0.9997986694035239,0.9996270948555931,0.0014081627366011595,0.0006923879895891462,0.26474046440971194,0.037517741197560066,2.6257131759283783,0.44549678904669626,0.00036556748241733,0.9999492286427035,0.9985133622207351,0.9978955222393556
159,1e-05,0.0008459526119334044,0.0005094434533800397,0.09854815489009906,0.022317487559041137,1.167833623152504,0.21398329702871186,0.0002030730268794027,0.9999803375918903,0.999798391442256,0.9996242258670117,0.0013932826694695107,0.0007125445774623326,0.2650982175468536,0.037533143125240157,2.6302007990548883,0.44144137359800795,0.00036532445970332596,0.9999502959761833,0.9985093417412675,0.9978883225732452
160,1e-05,0.0008447859303475959,0.0005148938723972866,0.09851224518157159,0.022337138816808006,1.1635566400458215,0.21387675184579122,0.00020648697108944296,0.9999803917653396,0.9997985383403816,0.9996269732331386,0.001403791959420418,0.0006823812212262835,0.2656584760783593,0.03760207505346094,2.6329888885470276,0.4408139231659117,0.0003657912317563867,0.9999495433306185,0.9985030343632106,0.9978838433456323
161,1e-05,0.0008442070804031732,0.0005037162985120501,0.09846356722709959,0.022293383603138494,1.1664949210270885,0.21343869112786792,0.00020343833918426364,0.9999804186084044,0.9997987373966084,0.9996250868639991,0.0014142187881426905,0.0007172925131661551,0.2644419413463288,0.037501728009877715,2.6304562516210717,0.4433572959332239,0.0003651741834742476,0.9999487910013408,0.9985167130408138,0.9978879123198287
162,1e-05,0.0008488152294521354,0.0005193803991590227,0.09841723793092065,0.022301118172689555,1.163705006257069,0.2134834432176181,0.00020432742979625932,0.9999802042632919,0.9997989267422054,0.9996268780935746,0.00139859315827402,0.0006851741245814733,0.2653030393928128,0.03756981439091874,2.631325406812531,0.4418983530430567,0.00036568502271987,0.9999499163609125,0.9985070374356528,0.9978865163794141
163,1e-05,0.0008384883105520296,0.000498915570122855,0.09846651632229864,0.022305977481966,1.164860831895484,0.21299050457420804,0.0002067799346456728,0.9999806831091721,0.9997987253307926,0.9996261365385019,0.0013917645458436081,0.0006807327270507812,0.2646017531729448,0.03748167560785322,2.6303632005550184,0.44086488655635286,0.0003647987148871658,0.9999504042323837,0.9985149196644639,0.9978880617656961
164,1e-05,0.0008311563267623054,0.0004955385412488665,0.09849537918919873,0.022303735669428948,1.1564383630656274,0.21241941033374695,0.00020448979402995144,0.9999810193392281,0.9997986073183815,0.9996315233887599,0.0014167253796412375,0.0006849016462053571,0.26519002166561056,0.03756950362985739,2.6276248200975947,0.440137190194357,0.0003655761505528845,0.9999486093126293,0.9985083090363747,0.9978924568574943
165,1e-05,0.0008725443477112867,0.000565523760659354,0.09834533499386923,0.022320848462060564,1.1692367204596845,0.21324202858266375,0.00020483820690623945,0.9999790820399809,0.9997992204416796,0.9996233223861171,0.0014208886535591924,0.0007280009133475168,0.2643182686229786,0.03745920977221345,2.632502627036332,0.4415450626895541,0.00036472410803210347,0.9999483068293397,0.9985181000431037,0.9978846248501616
166,1e-05,0.0008541095268586462,0.0005093983241489955,0.09842624413541541,0.022295513192281534,1.1600545333081638,0.2126828180892127,0.00020508164574692143,0.9999799566445503,0.9997988899423487,0.9996292153475308,0.001401194036324303,0.0007045269012451172,0.2646121485154924,0.03747505154187324,2.6326540418598006,0.441541124809356,0.0003648323694478803,0.9999497299127571,0.998514803033619,0.9978843815887141
167,1e-05,0.0008401169543917419,0.0005032999174935477,0.09835903602717787,0.022282051242716157,1.162916257665382,0.21235426976567223,0.00020335948928001404,0.9999806081186844,0.9997991644925412,0.9996273837336148,0.0014445577555529192,0.0007970605577741351,0.2647584717750566,0.03749336570938678,2.630415074295555,0.43993347599392846,0.00036493791345517616,0.9999465702799085,0.998513160066513,0.9978879784805841
168,1e-05,0.0008744327379075573,0.0005027609212057931,0.09838707270743921,0.02229365932928941,1.1663996446973357,0.21222524057541575,0.00020714696170708586,0.9999789912974852,0.9997990499893209,0.9996251481198076,0.0013988106468008647,0.0006876673017229353,0.26510786431866895,0.037537992031819165,2.6341858548823307,0.4420934503986722,0.0003653941348435789,0.9999499007831674,0.998509233188185,0.9978819188146753
169,1e-05,0.000841323874329654,0.0004977192197527205,0.09828130731809598,0.022267393951364782,1.1592813572570309,0.2127972479377474,0.00020415966162780867,0.9999805520112264,0.9997994817942653,0.999629709419221,0.0014156120820859029,0.000707803453717913,0.2644181113125811,0.0374487924001002,2.630103224954492,0.4412311525571914,0.00036468372973571503,0.99994869004902,0.9985169805229527,0.9978884791379652
170,1e-05,0.0008278109297186867,0.0004942842892238072,0.09820770128153247,0.02227493932380866,1.1628456669653762,0.21251450734479085,0.000202540288312077,0.9999811718356679,0.9997997820279014,0.9996274289478739,0.0014274237676483712,0.0007386003221784319,0.26459486791412756,0.037515112798293934,2.6270917836211067,0.44124916252635776,0.0003652846882002021,0.9999478302295174,0.9985149971036763,0.9978933118943666
171,1e-05,0.0008733929492264054,0.0005304328032902308,0.09824939553715457,0.02228092550216106,1.1673666654300818,0.21296317563170478,0.00020554068234277371,0.9999790411383965,0.9997996119828849,0.9996245263043377,0.0014230503990268527,0.0006957530975341796,0.26465313168241716,0.03751947297333921,2.6229347536153886,0.44247049008096967,0.000365355051477094,0.9999481494173094,0.99851434287849,0.9978999736188968
172,1e-05,0.0008736618563187676,0.0005281925201416016,0.09828105744129573,0.022290749582745118,1.1697050354797058,0.21247301257791973,0.00020430015541434646,0.999979028329277,0.9997994828095367,0.9996230205649046,0.0014166446702930234,0.0006956917898995536,0.26451654218616694,0.037492756198787086,2.627140119484284,0.4407504308791388,0.00036486232577323736,0.9999486151678088,0.9985158761311717,0.9978932343674504
173,1e-05,0.0008353910407372532,0.0004950097629002162,0.09825960205053892,0.022282565047718444,1.1577512964732863,0.21244677085252034,0.00020386659444842996,0.9999808255336475,0.999799570350672,0.9996306862280635,0.0014085193922602221,0.0006826196398053851,0.2648482129428067,0.03755744263935889,2.6264302407033475,0.440377028357415,0.0003653298889976971,0.9999492029209818,0.9985121518576827,0.9978943728359061
174,1e-05,0.0008663977486395969,0.0005273708275386266,0.09821429880266465,0.0222527075644809,1.1576199012426087,0.21129742591154008,0.00021201140518482069,0.9999793757549562,0.999799755126489,0.9996307700794326,0.0014126165520432336,0.000717094966343471,0.2645123969622282,0.037467128357047554,2.6248644895593007,0.44057068086805795,0.0003646789746241236,0.9999489069698577,0.9985159226120394,0.9978968824272195
175,1e-05,0.0008649700898156043,0.000513594491141183,0.09816554917501355,0.022273456627030543,1.1654127201475497,0.21265065904174532,0.00020838910514716855,0.9999794435717598,0.9997999538697118,0.9996257822015143,0.0013896953484141765,0.0006848267146519252,0.264420175874867,0.03748070179197773,2.627582175188764,0.44067569914318266,0.00036478354823196295,0.9999505515951654,0.9985169573300229,0.9978925252065415
176,1e-05,0.0008480085778306435,0.0005063814776284354,0.09812916735076523,0.022242322072105587,1.1581383265199552,0.2120395555382683,0.0002045095663778024,0.9999802418302206,0.9998001021159237,0.9996304392838579,0.001427612355143761,0.0007944447653634208,0.2640424697777824,0.03744067204823284,2.6295207091382395,0.4417452333938508,0.00036459706827334534,0.9999478164435394,0.9985211910624573,0.997889414534018
177,1e-05,0.000867077683701978,0.0005220064095088414,0.0981868116723541,0.02228919272184122,1.1623929513735016,0.2122204678399222,0.0002059495845875452,0.999979343304689,0.9997998671945866,0.9996277190055439,0.0013864560750658998,0.0006982462746756417,0.2651771326084047,0.03756323211535468,2.6313294184895875,0.44224929610888164,0.0003655778401920568,0.9999507818473858,0.9985084541861943,0.9978865098546631
178,1e-05,0.0008552411030927223,0.0005081909043448312,0.09815766241630176,0.022265234052260215,1.1607052691372755,0.21341321993441809,0.00020795368469149318,0.9999799033664059,0.9997999860096458,0.9996287992426571,0.0014024637746161282,0.0007135391235351563,0.26446956915617437,0.0374618206852637,2.625335822166986,0.44077374112038387,0.00036467792570546307,0.9999496387636746,0.9985164032243574,0.997896127061299
179,1e-05,0.0008478035831782716,0.0005256899765559605,0.09809131241477793,0.02223238241575674,1.159403646338392,0.21191630753732862,0.00020486743875362988,0.9999802514555325,0.9998002563130507,0.9996296313223412,0.0013954637403912346,0.0007082394191196986,0.2649685276197958,0.037539187482942826,2.6293309296053966,0.4409808806010655,0.0003653122788501327,0.9999501402391526,0.9985107998156859,0.9978897190869679
180,1e-05,0.0008556888968189028,0.0005327948502131871,0.09808984575604014,0.022250659076547722,1.1572917255360557,0.21174927289996828,0.00020449155554522997,0.9999798825908877,0.9998002622933249,0.9996309793706928,0.0013915758304495764,0.0006886209760393415,0.2641139704610455,0.03748444590397351,2.6235547498722034,0.44046579741296316,0.0003646720566671825,0.9999504176812826,0.9985203900261007,0.9978989806607687
181,1e-05,0.0008421709734967137,0.0004981117589133126,0.09802553483300067,0.02222524875817934,1.1604333212762807,0.21343121223506473,0.00020893945547813681,0.9999805128654091,0.9998005241134763,0.99962897318044,0.0014298600780035442,0.0007124287741524833,0.26448495957035484,0.037578265918750686,2.6211777680307233,0.4406136989593506,0.0003655887807040396,0.9999476519920201,0.9985162303778802,0.9979027860660432
182,1e-05,0.0008591170801311634,0.0005521842411586217,0.09825921305442901,0.02228597088461152,1.1586609469468074,0.21193024679308847,0.0002020168904496781,0.9999797210886824,0.9997995719372695,0.9996301056718436,0.0013994668831816084,0.0006967612675258092,0.2643832821318977,0.03745816929160424,2.625301673926582,0.4395381427946545,0.00036450440688257557,0.9999498537651658,0.9985173711174219,0.9978961817404589
183,1e-05,0.0008508494881854892,0.0005208449704306467,0.0979417028296553,0.022227843579068873,1.1566867509562377,0.21181047005312784,0.00020327728429681105,0.9999801091180452,0.9998008651525804,0.9996313651011359,0.0013909906299387406,0.0006792954036167689,0.2640001658770534,0.03740307224808999,2.62467737830615,0.4397323483512515,0.0003639431175800686,0.9999504593742994,0.9985216649486368,0.9978971823300249
184,1e-05,0.0008372822113368493,0.0005037239619663784,0.097984560517569,0.02222399993075265,1.1578903608312558,0.2111500730117162,0.00020590869171536091,0.9999807384737366,0.9998006908370866,0.9996305975276099,0.0013897017702505531,0.0006944928850446428,0.264040736279147,0.037465950993496915,2.6269088398608624,0.4394323175861722,0.0003644590751996349,0.9999505511381583,0.9985212105140241,0.9978936052885031
185,1e-05,0.0008528362380627044,0.000505035264151437,0.09799272528760318,0.022229413394533114,1.1604143625761831,0.2119874109469709,0.0002036783285649335,0.9999800161659539,0.9998006576190235,0.9996289852826313,0.001422818127491222,0.0007021154676164899,0.26486735635077424,0.03756084971020557,2.6250138766950255,0.44114033097312566,0.00036558764240238715,0.9999481663421232,0.9985119368281096,0.9978966430283082
186,1e-05,0.0008511451803321149,0.0005195336682455881,0.0979202565803305,0.022213035554037405,1.1563164064124172,0.21231909855490638,0.0002035097638801387,0.9999800955043725,0.9998009523526713,0.9996316011177617,0.0014274563488141762,0.0007470471518380301,0.26407349567675303,0.037427369200583524,2.626116057914663,0.4397622678961073,0.00036427233531690544,0.9999478278479241,0.998520843506333,0.9978948763704846
187,1e-05,0.0008645997507517283,0.0005473290170942034,0.09792386912909701,0.022199132684735383,1.1606917614064611,0.21204323605412528,0.0002051247075249551,0.9999794610312354,0.999800937665114,0.9996288079072789,0.0013993566522792634,0.0007036481584821429,0.26394561779337616,0.037429506908047874,2.6251387933081918,0.4402745999041058,0.00036423625545397594,0.9999498616645267,0.9985222757285264,0.9978964429352168
188,1e-05,0.0008462777879356347,0.0004905274936131068,0.09794053312673344,0.022212496734140306,1.155129191202647,0.2112142596216429,0.0002052552710608942,0.9999803224200364,0.9998008699099961,0.9996323572112399,0.0013965205883342414,0.0006841863904680525,0.2642439796918486,0.037506777910316515,2.624803558670039,0.44138821704047065,0.00036502927657225984,0.9999500646884406,0.9985189330032138,0.9978969800767451
189,1e-05,0.0008227122275181771,0.0004917510918208531,0.09789868024262914,0.022217432919507007,1.154845916926124,0.21139898154707182,0.0002071465425250218,0.9999814030564877,0.9998010400642822,0.9996325375009494,0.0014171084782611217,0.0007332188742501395,0.2640474168414037,0.037425737086082156,2.623111019987513,0.4405961964811598,0.00036441035159302576,0.9999485815156214,0.9985211356127461,0.9978996914569671
190,1e-05,0.0008315782135608376,0.0005085851464952741,0.09791400970784028,0.022220434015714396,1.1607861718381047,0.21181023567914964,0.00020314388227562368,0.9999810001709607,0.9998009777480131,0.9996287474911411,0.0013832965288825406,0.0006875923701695033,0.2643151446057612,0.03745815321896811,2.6290627581755968,0.4408941863548188,0.0003645877443063404,0.9999510059148328,0.9985181352018846,0.997890149570209
191,1e-05,0.0008487169927814967,0.0005069443157741002,0.09782523056525093,0.02218592477341493,1.154774522954201,0.21138583134327615,0.00020470832270768824,0.9999802089619041,0.9998013384931971,0.9996325829394515,0.0014092190490915266,0.0007152148655482701,0.2644680518900551,0.03749168285440099,2.624276351888695,0.4402788201967875,0.000364796414354171,0.9999491524433659,0.9985164202133424,0.9978978249281544
192,1e-05,0.000841898468448367,0.0005020124571663993,0.09786276827040581,0.02221707749791615,1.1612478480313795,0.2119659518911725,0.00020508994598693724,0.9999805257360664,0.9998011860028966,0.999628452121208,0.0014002918659574751,0.0007151194981166295,0.26387320707394984,0.037474178589989804,2.626945316183565,0.4419835451103392,0.00036455773540903163,0.9999497946255402,0.9985230864457094,0.9978935468569787
193,1e-05,0.0008380514313664173,0.0004987273897443499,0.09791824001261226,0.022220190395786578,1.1516617327603307,0.21116214543581008,0.00020520875713415468,0.9999807030616896,0.9998009605484796,0.9996345610746171,0.0013908816422593087,0.0006880896432059152,0.2640493254916048,0.037439298384531985,2.6269168522255595,0.4409024643046515,0.00036437060785816456,0.9999504671372651,0.9985211143053904,0.997893592386698
194,1e-05,0.0008286798093106965,0.0005024288381849017,0.09782087393212519,0.022208940159662214,1.156924121579038,0.2111863720984686,0.0002085084767968226,0.9999811323510822,0.9998013561867143,0.9996312137866511,0.001422250044864427,0.000729513168334961,0.263572010634155,0.03737744467188477,2.6211207674521093,0.43952813787119727,0.00036382097097367077,0.9999482077246747,0.9985264562101845,0.997902877415742
195,1e-05,0.0008436661931387957,0.0005002217633383615,0.0977968732780849,0.022192386297247443,1.1579592635748204,0.21082184116045635,0.00020244106867046087,0.9999804439229697,0.9998014536495274,0.999630553544341,0.0014030491139827032,0.0007063933781215123,0.26341765443640014,0.03741259441810584,2.623181247606888,0.4404039927891323,0.0003641735286998306,0.9999495967168619,0.9985281814943633,0.9978995790276508
196,1e-05,0.0008288483376934617,0.000522855349949428,0.09773561290361615,0.022197892350501985,1.1532712785008927,0.21119348158439,0.00020730398026397063,0.9999811245688465,0.9998017023152804,0.9996335388894392,0.001415486811219668,0.0007145745413643974,0.26360378947529367,0.03738570267986702,2.622733231486955,0.4396795017378671,0.00036392011061492564,0.9999486991296963,0.9985261007338072,0.9979002962812823
197,1e-05,0.0008446829662344972,0.0005165517330169677,0.09765945743633192,0.02216505750904418,1.1536764343762527,0.2117499623270262,0.00020180730114738513,0.9999803965128655,0.9998020112231781,0.9996332813630173,0.001405808010578226,0.0007073674883161272,0.26334324471892184,0.03740198719676436,2.6235377699314677,0.4388921453839257,0.00036395313663048354,0.9999493983001946,0.9985290129147165,0.9978990079426799
198,1e-05,0.0008359692940632551,0.000513700076511928,0.09778212948986222,0.022181321138543403,1.1551866065262901,0.21084717717908677,0.00020150272589544978,0.9999807990598671,0.9998015135131642,0.9996323206647844,0.0014105164804164999,0.0006987503596714565,0.26304350006911553,0.03735753597859567,2.6232502767864436,0.4393229146798452,0.00036356898357414345,0.9999490587722197,0.998532359675084,0.9978994683625746
199,1e-05,0.0008363384295706862,0.0005019383771078927,0.0976763465837145,0.02218230100703939,1.1574790890606237,0.2111371045311292,0.00020770258961569458,0.9999807819341087,0.9998019427287926,0.9996308598817268,0.001398741085037196,0.0007371085030691964,0.26372870092854983,0.03742232373612982,2.624325306707146,0.44274584821292334,0.0003645194521965323,0.9999499057658335,0.9985247034691833,0.9978977463675227
200,1e-05,0.0008443035226807531,0.0005193889141082763,0.09768939431023772,0.022155889878108067,1.1516778085037402,0.21107017050186794,0.00020783960872853413,0.9999804140375771,0.9998018898245141,0.9996345508645996,0.0014149142079700919,0.0007148878914969308,0.26315437545364717,0.037374000707387424,2.621556858755621,0.4397818571045285,0.0003637747567243347,0.9999487406265203,0.9985311221432908,0.9979021793899616
201,1e-05,0.0008376067541104579,0.0004989589963640485,0.09762909062457142,0.022181291480702924,1.1554173695778371,0.21092889770155862,0.000203691686848109,0.999980723757779,0.9998021343274441,0.9996321737497896,0.0014079465127628374,0.0006949969700404576,0.2638778271498167,0.03741221698450092,2.6234723937845263,0.4411705264023372,0.0003643030234938275,0.9999492442334228,0.9985230346645886,0.997899112633928
202,1e-05,0.0008191242587183428,0.00048658507210867747,0.09772610620338718,0.02215278034237071,1.1493376596168703,0.21147959069127129,0.00020773137335743284,0.9999815648612513,0.9998017408915901,0.9996360345089612,0.001396877120336002,0.0006943021501813616,0.2631913077177749,0.03737406531032526,2.6259906015536107,0.4414430788585118,0.0003638539455648192,0.9999500391881947,0.9985307097165833,0.9978950774967391
203,1e-05,0.0008356016130711235,0.0004984813077109201,0.09758647392551745,0.022163998605039134,1.154862152903816,0.21271946983678,0.00020432923355735965,0.9999808158373047,0.999802307035161,0.9996325271659545,0.0014075213179202033,0.0007142135075160435,0.2633354134554408,0.03740242649986559,2.618571663260375,0.44146391380400885,0.00036402756279932825,0.999949274884916,0.9985291005005393,0.9979069542398025
204,1e-05,0.0008533959053633749,0.0005187315600258963,0.09755016188896146,0.02215301737470447,1.1550416363071025,0.21173080220108942,0.00020418128447540442,0.9999799900636934,0.9998024541313986,0.9996324129466355,0.001396918431475459,0.0006871087210518973,0.26355755614921794,0.037415246606123026,2.6228944110658396,0.44231849114100136,0.0003642599982532602,0.9999500362330764,0.9985266176993953,0.9979000382857567
205,1e-05,0.0008267345064526951,0.0005006568772452218,0.09757853189233721,0.022139487288251863,1.155051169038755,0.21120730092128118,0.00020144602608157975,0.9999812207692989,0.999802339216056,0.9996324068616741,0.001394217737091565,0.0007066045488630022,0.26335386738057903,0.03738523715134687,2.625011071215041,0.43974957962830863,0.00036375383896502926,0.9999502292385138,0.998528894272891,0.9978966476547029
206,1e-05,0.0008366441164841646,0.0005140602588653564,0.09758575788141136,0.02215506126264606,1.1599425356629367,0.2114644780045464,0.00020325281254521802,0.9999807679692834,0.9998023099327379,0.9996292869508697,0.0013907392883894423,0.0006832395281110491,0.26371230234289794,0.03742542125643924,2.6238306361971575,0.4406456870692117,0.0003642688381264887,0.9999504772759191,0.9985248870786751,0.9978985388838831
207,1e-05,0.0008468205647675146,0.000522616079875401,0.09768106516994446,0.022181819483981444,1.1448729156921162,0.2102530413795085,0.00020467609556773628,0.9999802972531776,0.9998019235995728,0.9996388567641344,0.001418646987625664,0.0007250581468854632,0.2634204982041291,0.0374084725288725,2.621108315248488,0.44106256819906686,0.0003641659427024832,0.9999484698082067,0.9985281498292753,0.9979028973208998
208,1e-05,0.0008483195607374086,0.0005217134952545166,0.09752876117211126,0.022149012769636867,1.1491708127463813,0.21155140130292802,0.00020307513578465223,0.9999802273526057,0.9998025407960996,0.999636140174059,0.0014075194163399192,0.0007047925676618304,0.2631045964879258,0.03736440318810365,2.620893569893361,0.43903795736176626,0.000363577210544703,0.9999492750219765,0.9985316778401899,0.9979032408942827
209,1e-05,0.0008181757089767989,0.000491323641368321,0.09744720855164933,0.02212780298942415,1.1552768165954472,0.21052097876866657,0.0002026502626198245,0.9999816075681323,0.9998028708826645,0.9996322632457435,0.0014232338409713252,0.0007592882428850446,0.26343438931363417,0.03745139177802723,2.622664049375513,0.440278255655652,0.00036418972960183913,0.9999481360485842,0.9985279945684928,0.9979004070765112
210,1e-05,0.0008158497147536823,0.0004924884864262172,0.09761128639782408,0.022169103377363965,1.14737922368228,0.210786862103712,0.00020014847719778572,0.9999817118422455,0.9998022064922992,0.9996372738039064,0.0014331722366633323,0.000735821042742048,0.263586306850151,0.037497846522921034,2.6211191592772645,0.44031214543751307,0.00036477056317039567,0.9999474091910259,0.9985262962945517,0.9979028799588182
211,1e-05,0.0008379101984979485,0.0005100267274039133,0.09756602231240431,0.022148293796419097,1.1548174115938263,0.2107719367458707,0.00020704180670034995,0.9999807095753758,0.9998023898862674,0.999632555644876,0.00140211679925674,0.000706761223929269,0.26360144274688896,0.03741966896305794,2.6242363725670073,0.4401561329762141,0.00036408329173980296,0.9999496636797498,0.9985261269128696,0.9978978888632877
212,1e-05,0.0008513838642443165,0.0005132249423435756,0.0973911365617015,0.02214334102687221,1.1461974141700273,0.2102083153667904,0.0002021169010088215,0.9999800844585769,0.9998030976766303,0.9996380206653279,0.0013985414880932922,0.0006892476763044085,0.2632924669886909,0.03740174412352484,2.62478486411336,0.4405350934891474,0.0003638791093356354,0.9999499200614638,0.9985295801682359,0.9978970099090426
213,1e-05,0.0008533943628994935,0.0005170575210026332,0.09758749720271463,0.022155843479890743,1.1501329082202871,0.21177056169226055,0.0002041206364142291,0.9999799900567145,0.9998023028892221,0.9996355306583906,0.0014070086809470463,0.0007156985146658761,0.2634172310704017,0.03738530322253329,2.6243498326253354,0.43992672037510644,0.0003639221251178368,0.9999493118276375,0.9985281863190909,0.9978977071223278
214,1e-05,0.0008409341709497521,0.0004999646118709019,0.09749022084232262,0.022131908435054297,1.146519026176938,0.20945006204502922,0.000205146436698718,0.999980569900531,0.999802696823685,0.9996378174980746,0.001411065413529466,0.0006908484867640904,0.2632277362931671,0.03736440867060635,2.6201051771578143,0.4383680545148395,0.00036350936018588224,0.9999490191147349,0.998530303080515,0.9979045021017898
215,1e-05,0.000841403653312329,0.0005222235407148089,0.09739509256507904,0.02210791396129431,1.1516911760778656,0.21014143100806645,0.0002015789609713303,0.9999805483201316,0.9998030816838136,0.9996345424141974,0.00140863587002352,0.0007077080862862723,0.2625872078004979,0.03732117704375485,2.6240857828539945,0.44068266451358795,0.0003632660478172688,0.9999491945192873,0.9985374468922129,0.99789813012342
